USR_ID,CLIENT_TIME,SESSION_ID,TOY_AMOUNT,TOY_NAME,UNLOCK_CAUSE,ISNEWTOY,TOY_UNLOCKED_METHOD
u530106077257473846,2024-04-06T15:48:05Z,11,5,Shooting Star_VU117,Free Gift,1,Free_Gift
u2393623327677329738,2024-04-06T15:48:16Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3151112094587378543,2024-04-06T15:53:07Z,2,0,TRICERATOPS_VV224,QR Code,1,QR_Code
u423795298383774176,2024-04-06T15:53:18Z,2,0,JEEP_VT195,Deep_Link,1,Deeplink
u423795298383774176,2024-04-06T15:53:38Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u7880165065920991341,2024-04-06T15:53:38Z,4,3,FROG_VD307,Reward System,1,Reward_System
u3151112094587378543,2024-04-06T15:53:39Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2624758162617364483,2024-04-06T15:53:36Z,5,6,MUNCHY_VT085A,Free Gift,1,Free_Gift
u2355904849094943300,2024-04-06T15:54:02Z,7,1,RAMI_MOON_VT434,Free Gift,1,Free_Gift
u7366519146540371200,2024-04-06T15:53:49Z,13,7,SNOW_OWL_VTB40,Reward System,1,Reward_System
u3774628656352253661,2024-04-06T15:53:51Z,3,0,SEA_TURTLE_VD294,Toy Scan,1,Toy_Scan
u3774628656352253661,2024-04-06T15:54:05Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u356697015392611695,2024-04-06T15:54:13Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u838130456100302073,2024-04-06T15:54:16Z,7,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u2428230418828624033,2024-04-06T15:55:21Z,25,4,TRACKER_VT163,Reward System,1,Reward_System
u3375434227927344080,2024-04-06T15:55:06Z,4,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u8702600549172975822,2024-04-05T13:31:16Z,31,16,Mousey_VU266,Reward System,1,Reward_System
u8702600549172975822,2024-04-05T14:34:13Z,33,17,Green Speedy_VU185,Reward System,1,Reward_System
u8702600549172975822,2024-04-06T09:04:31Z,38,18,KILLER_WHALE_VV144,Reward System,1,Reward_System
u5462976071075248463,2024-04-06T15:55:27Z,2,2,BUNZ_VD282,Free Gift,1,Free_Gift
u561090123977598895,2024-04-06T15:55:21Z,32,11,CADET_VD093,Reward System,1,Reward_System
u3375434227927344080,2024-04-06T15:55:44Z,4,3,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u1197673164681097635,2024-04-06T15:33:23Z,25,46,CLACK_VD057,QR Code,1,QR_Code
u7723599695862258693,2024-04-06T15:34:00Z,4,5,Seal_VD269,Reward System,1,Reward_System
u2286532045163819620,2024-04-06T15:34:25Z,2,3,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u1616413481013979934,2024-04-06T15:34:43Z,4,1,WOLF_VEHICLE_VTD20,Toy Scan,0,Deeplink
u6130420934312075246,2024-04-06T15:34:26Z,34,13,SUPERHEROINE_PENGUIN_VTB22,Toy Scan,1,Toy_Scan
u946787862964899374,2024-04-06T15:34:16Z,26,25,HANA_VD224,Toy Scan,0,Toy_Scan
u5482605701922224193,2024-04-06T10:03:08Z,1,0,SHEEP_VT185,Deep_Link,1,Deeplink
u5482605701922224193,2024-04-06T10:03:21Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u1916547370345745942,2024-04-06T15:35:42Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1355078357998253717,2024-04-06T15:34:52Z,4,2,ELECTRO_VD122A,QR Code,0,Deeplink
u1041679860764308821,2024-04-06T15:36:05Z,99,9,PARASAUROLOPHUS_DV507,Reward System,1,Reward_System
u4134982156108131238,2024-04-06T15:35:26Z,31,11,FLOWEE_LILY_VT026,Toy Scan,1,Toy_Scan
u1713560482443120547,2024-04-06T15:36:20Z,2,2,Shooting Star_VU117,Free Gift,1,Free_Gift
u6130420934312075246,2024-04-06T15:36:30Z,34,14,CROWNED_RABBIT_VV187,Toy Scan,1,Toy_Scan
u2286532045163819620,2024-04-06T15:36:13Z,2,4,Crown_VU192,Free Gift,1,Free_Gift
u8711143332318781148,2024-04-06T15:36:35Z,2,0,Shooting Star_VU117,Free Gift,1,Free_Gift
u772848965408498407,2024-04-06T13:33:17Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u772848965408498407,2024-04-06T15:36:12Z,4,2,BUNZ_VD282,Free Gift,1,Free_Gift
u1616413481013979934,2024-04-06T15:36:36Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3279020232324279348,2024-04-06T15:30:09Z,11,9,BUNZ_VD282,Free Gift,1,Free_Gift
u7366519146540371200,2024-04-06T15:30:41Z,8,3,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u1197673164681097635,2024-04-06T15:30:24Z,25,44,CLICK_VD058,QR Code,1,QR_Code
u8872554589218997038,2024-04-06T15:30:40Z,1,1,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u8943612721729404657,2024-04-06T15:30:33Z,3,0,PARROCK_WITH_BASS_VTB48,QR Code,1,QR_Code
u1121295422757761628,2024-04-06T15:31:42Z,11,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5338646362837751120,2024-04-06T15:31:28Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1197673164681097635,2024-04-06T15:31:33Z,25,45,AERO_VD126,QR Code,1,QR_Code
u1616413481013979934,2024-04-06T15:31:41Z,1,0,WOLF_VEHICLE_VTD20,Deep_Link,1,Deeplink
u5344287546594150370,2024-04-06T15:32:37Z,9,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2286532045163819620,2024-04-06T15:32:20Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u4879406259922678667,2024-04-06T15:32:17Z,8,3,Shooting Star_VU117,Free Gift,1,Free_Gift
u7366519146540371200,2024-04-06T15:32:27Z,8,4,Crown_VU192,Free Gift,1,Free_Gift
u1616413481013979934,2024-04-06T15:32:52Z,3,1,WOLF_VEHICLE_VTD20,Deep_Link,0,Deeplink
u2286532045163819620,2024-04-06T15:32:39Z,2,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u5482605701922224193,2024-04-06T15:56:49Z,5,3,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u2209896184504298563,2024-04-06T15:57:17Z,2,0,SQUEEZE_SCOUT_VT046,Toy Scan,1,Toy_Scan
u6561640568227480497,2024-04-06T15:57:37Z,7,2,SEA_TURTLE_VD294,Reward System,1,Reward_System
u838130456100302073,2024-04-06T15:57:47Z,7,3,LION_VU223B,Reward System,1,Reward_System
u2764791692985247689,2024-04-06T15:57:59Z,2,0,FIBBER_VD280,QR Code,1,QR_Code
u2764791692985247689,2024-04-06T15:58:28Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8702600549172975822,2024-04-06T15:58:58Z,42,19,TRIS_VD111,Reward System,1,Reward_System
u3056175136349742734,2024-04-06T15:59:05Z,5,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u5366590685210238900,2024-04-06T15:59:17Z,8,3,CONSTELLATION_EXPLORER_VT159,Reward System,1,Reward_System
u774697649607986608,2024-04-06T15:59:39Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6971943911569761631,2024-04-06T15:59:49Z,4,4,Crown_VU192,Free Gift,1,Free_Gift
u3195843360660752888,2024-04-06T15:48:34Z,26,6,BEAR_VU343,Reward System,1,Reward_System
u2951182171981756240,2024-04-06T15:48:36Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2393623327677329738,2024-04-06T15:48:46Z,2,2,CLOVER_VV155,QR Code,1,QR_Code
u5344287546594150370,2024-04-06T15:48:51Z,9,4,INDIAN_TURTLE_EN266C,Reward System,1,Reward_System
u530106077257473846,2024-04-06T15:49:08Z,11,6,Crown_VU192,Free Gift,1,Free_Gift
u4962019816470811313,2024-04-06T15:49:22Z,9,4,RED_PANDA_VT300,Free Gift,1,Free_Gift
u134328272177590163,2024-04-06T15:49:59Z,4,3,MUNCHY_VT085A,Free Gift,1,Free_Gift
u1989032316538779070,2024-04-06T15:49:46Z,3,4,BUNZ_VD282,Free Gift,1,Free_Gift
u6869470809683415771,2024-04-06T15:50:03Z,2,0,CROCODILE_VEHICLE_VTD17,Toy Scan,1,Toy_Scan
u530106077257473846,2024-04-06T15:50:15Z,11,7,MUNCHY_VT085A,Free Gift,1,Free_Gift
u1613891977671230370,2024-04-06T15:50:15Z,5,3,ELSA_WITH_FROTTAGE_VDF01,QR Code,0,QR_Code
u7995390061198290179,2024-04-06T15:51:01Z,7,2,RENREN_VD379,QR Code,0,Deeplink
u1798300190358678655,2024-04-06T15:50:49Z,13,6,Crown_VU192,Free Gift,1,Free_Gift
u2286532045163819620,2024-04-06T15:51:31Z,5,6,ANTELOPE_VT292,Reward System,1,Reward_System
u4962019816470811313,2024-04-06T15:51:08Z,9,4,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u2624758162617364483,2024-04-06T15:51:53Z,5,5,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u9038079665641708238,2024-04-06T15:52:31Z,3,1,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u1613891977671230370,2024-04-06T15:41:01Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5867525300706902104,2024-04-06T15:41:27Z,6,7,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u1989032316538779070,2024-04-06T15:41:15Z,1,0,HIPPO_VV166,Deep_Link,1,Deeplink
u5462976071075248463,2024-04-06T15:41:33Z,2,0,LAURA_VD247,Toy Scan,1,Toy_Scan
u7880165065920991341,2024-04-06T15:41:17Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u4149696644768101995,2024-04-06T15:41:28Z,1,0,MUNCHY_VT085A,Deep_Link,1,Deeplink
u1197673164681097635,2024-04-06T15:41:51Z,27,47,ZOOMIE_VD009,QR Code,1,QR_Code
u5867525300706902104,2024-04-06T15:41:50Z,6,8,Chicken_VV352,QR Code,0,QR_Code
u4887146302534493214,2024-04-06T15:40:56Z,1,0,PHASER_VD139,Deep_Link,1,Deeplink
u4887146302534493214,2024-04-06T15:41:22Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u8711143332318781148,2024-04-06T15:41:59Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u5462976071075248463,2024-04-06T15:41:53Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u4149696644768101995,2024-04-06T15:41:52Z,2,1,MUNCHY_VT085A,Toy Scan,0,Deeplink
u3961335048024601989,2024-04-06T15:41:53Z,2,0,PENG_VU021,Toy Scan,1,Toy_Scan
u3961335048024601989,2024-04-06T15:42:07Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1613891977671230370,2024-04-06T15:42:27Z,3,2,BUNZ_VD282,Free Gift,1,Free_Gift
u6561640568227480497,2024-04-06T15:42:06Z,3,0,BUNZ_VD282,Free Gift,1,Free_Gift
u8711143332318781148,2024-04-06T15:42:32Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2792934869424250912,2024-04-06T15:42:32Z,2,0,LIFT_VD164,Toy Scan,1,Toy_Scan
u2355904849094943300,2024-04-06T15:42:35Z,4,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u4149696644768101995,2024-04-06T15:43:03Z,2,1,MUNCHY_VT085A,Toy Scan,0,Deeplink
u2792934869424250912,2024-04-06T15:42:57Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1197673164681097635,2024-04-06T15:43:16Z,28,48,CERBERO_VD118,QR Code,1,QR_Code
u7366519146540371200,2024-04-06T15:43:33Z,9,5,Shooting Star_VU117,Free Gift,1,Free_Gift
u3961335048024601989,2024-04-06T15:43:23Z,3,2,DROMEDARY_VD306,Toy Scan,1,Toy_Scan
u2575594178423677929,2024-04-06T15:43:29Z,56,10,BRACHIOSAURUS_DV509,Reward System,1,Reward_System
u6971943911569761631,2024-04-06T15:43:35Z,3,3,ALIGATOR_VU341,Reward System,1,Reward_System
u4680997769384940994,2024-04-06T15:43:36Z,8,1,PENGUIN_VD303,Reward System,1,Reward_System
u1197673164681097635,2024-04-06T15:44:06Z,29,49,CARO_VD119,QR Code,1,QR_Code
u530106077257473846,2024-04-06T15:44:24Z,10,1,ZEBRA_VV114,Free Gift,1,Free_Gift
u530106077257473846,2024-04-06T15:45:01Z,10,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u1972451311487864948,2024-04-06T14:11:19Z,7,0,DUCK_SPINNER_VT362,QR Code,1,QR_Code
u5010315723396240652,2024-04-06T14:11:23Z,16,23,ELEPHANT_VV232,Toy Scan,1,Toy_Scan
u3286231265294544777,2024-04-06T14:11:44Z,4,2,BOOM_BOOM_VD167,Toy Scan,0,Toy_Scan
u8011217089331800519,2024-04-06T14:11:25Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u2964390175432192858,2024-04-06T14:12:08Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1972451311487864948,2024-04-06T14:11:45Z,7,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7788871180832900037,2024-04-06T14:11:52Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7788871180832900037,2024-04-06T14:12:12Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2511523230289335305,2024-04-06T14:11:48Z,25,9,SQUIRT_VD095,Reward System,1,Reward_System
u242502214940796691,2024-04-06T14:12:09Z,41,8,BLUE_JUNGLE_SE781C,Reward System,1,Reward_System
u5031916833433894365,2024-04-06T14:12:12Z,5,7,MUNCHY_VT085A,Free Gift,1,Free_Gift
u8011217089331800519,2024-04-06T14:12:11Z,2,2,Shooting Star_VU117,Free Gift,1,Free_Gift
u127415330414406244,2024-04-06T14:12:27Z,6,2,MUNCHY_VT085A,Free Gift,1,Free_Gift
u2964390175432192858,2024-04-06T14:12:22Z,2,2,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u3739547451737578694,2024-04-06T14:13:11Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u4803158850233490515,2024-04-06T14:13:09Z,2,1,ROE_DEER_VD291,Toy Scan,1,Toy_Scan
u8070262648677802617,2024-04-03T16:36:17Z,7,2,RED_PANDA_VT300,Reward System,1,Reward_System
u8070262648677802617,2024-04-03T20:28:57Z,8,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u8070262648677802617,2024-04-06T14:12:50Z,12,4,MUNCHY_VT085A,Free Gift,1,Free_Gift
u4262141382953482001,2024-04-06T14:16:29Z,4,4,RHINO_VU224C,Reward System,1,Reward_System
u1526338691681985387,2024-04-06T14:13:11Z,34,6,ZEBRA_VV114,Free Gift,1,Free_Gift
u8011217089331800519,2024-04-06T14:14:16Z,2,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u2723058457752443570,2024-04-06T14:14:11Z,9,4,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u7255160590995506990,2024-04-06T14:13:30Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6307760475502287665,2024-04-06T14:14:33Z,9,1,PENG_VU021,Deep_Link,1,Deeplink
u1526338691681985387,2024-04-06T14:14:48Z,34,7,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u7255160590995506990,2024-04-06T14:14:31Z,3,1,BUNZ_VD282,Free Gift,1,Free_Gift
u1635709509186265552,2024-04-06T14:14:48Z,2,0,CARL_VT420,Toy Scan,1,Toy_Scan
u3279020232324279348,2024-04-06T14:15:14Z,5,0,Shooting Star_VU117,Free Gift,1,Free_Gift
u535155598372929461,2024-04-06T14:19:33Z,3,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6041678085731980993,2024-04-06T14:19:50Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u9168611263491247695,2024-04-06T14:20:22Z,6,1,Shooting Star_VU117,Free Gift,1,Free_Gift
u8548662375521320169,2024-04-06T14:20:08Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6080000375915243747,2024-04-06T14:20:08Z,3,3,BUNZ_VD282,Free Gift,1,Free_Gift
u2109830448303579762,2024-04-06T14:20:20Z,2,0,CROCODILE_VV194,Toy Scan,1,Toy_Scan
u2109830448303579762,2024-04-06T14:20:53Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8548662375521320169,2024-04-06T14:21:28Z,4,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3634697736397846330,2024-04-06T14:21:45Z,2,0,HORSE_VD398A,Toy Scan,1,Toy_Scan
u90073703856759823,2024-04-06T15:52:28Z,2,2,Crown_VU192,Free Gift,1,Free_Gift
u3307188203944111725,2024-04-06T14:22:04Z,3,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1972451311487864948,2024-04-06T14:22:17Z,9,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u136908616142046835,2024-04-06T14:22:38Z,16,4,MAGIC_FROG_VV280,Toy Scan,1,Toy_Scan
u2777093219612716241,2024-04-06T14:22:30Z,2,0,SALAMANDER_VD272,Toy Scan,1,Toy_Scan
u489132395521062675,2024-04-06T14:00:01Z,44,8,Shooting Star_VU117,Free Gift,1,Free_Gift
u514324804117641119,2024-04-06T14:00:18Z,5,3,SUPERHEROINE_PENGUIN_VTB22,Toy Scan,0,Toy_Scan
u4745193943665785371,2024-04-06T14:00:47Z,14,5,MUNCHY_VT085A,Free Gift,1,Free_Gift
u803402538853129089,2024-04-06T14:00:57Z,2,2,PANTHER_VD273,Toy Scan,1,Toy_Scan
u7006505450111002476,2024-04-06T14:00:46Z,6,3,MUNCHY_VT085A,Free Gift,1,Free_Gift
u2907630675019621925,2024-04-06T14:01:15Z,3,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u5423996692829795248,2024-04-06T14:01:07Z,2,2,BUNZ_VD282,Free Gift,1,Free_Gift
u4324271241518491427,2024-04-06T14:01:39Z,11,2,KOALA_VD288,Reward System,1,Reward_System
u5326687755584167372,2024-04-06T14:01:44Z,1,0,VIRGO_VD147,Deep_Link,1,Deeplink
u1945853737654194235,2024-04-06T14:01:46Z,28,20,HEART_OWL_VV239,Reward System,1,Reward_System
u6760402895090693835,2024-04-06T14:02:42Z,2,0,RESCUE_COPTER_VT190,Toy Scan,1,Toy_Scan
u4022779397936051497,2024-04-06T14:03:05Z,11,3,WHITE_BEAR_VU354,Reward System,1,Reward_System
u6307760475502287665,2024-04-06T14:02:59Z,7,0,GRANDAUNT_AZIZ_VT180,Deep_Link,1,Deeplink
u5906202745016790081,2024-04-06T14:02:57Z,11,6,LASER_VD138,Reward System,1,Reward_System
u4782819883487767461,2024-04-06T14:03:20Z,1,0,PIP_VU112,Deep_Link,1,Deeplink
u3299805118986862426,2024-04-06T14:03:59Z,5,3,ELEPHANT_VT189,Reward System,1,Reward_System
u5010315723396240652,2024-04-06T14:03:46Z,16,21,SHARK_VUB05,Toy Scan,0,Toy_Scan
u3077722505964690937,2024-04-06T14:07:52Z,7,9,MUNCHY_VT085A,Free Gift,1,Free_Gift
u7788871180832900037,2024-04-06T14:07:49Z,2,0,PHOTOGRAPHER_GIRL_VTD02A,Toy Scan,1,Toy_Scan
u838130456100302073,2024-04-06T14:08:11Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u136908616142046835,2024-04-06T14:08:16Z,12,3,Shooting Star_VU117,Free Gift,1,Free_Gift
u6732514014456471659,2024-04-06T14:08:27Z,11,2,BUNZ_VD282,Free Gift,1,Free_Gift
u7908535187733480507,2024-04-06T14:08:31Z,6,5,Crown_VU192,Free Gift,1,Free_Gift
u3299805118986862426,2024-04-06T14:08:56Z,5,4,ZEBRA_VV114,Free Gift,1,Free_Gift
u7203274750660687723,2024-04-06T14:08:52Z,1,0,LADY_BUNNY_-_SACK_VD285B,Deep_Link,1,Deeplink
u5031916833433894365,2024-04-06T14:09:05Z,5,6,Crown_VU192,Free Gift,1,Free_Gift
u42151118052425663,2024-04-06T14:08:53Z,2,0,Drone_VU078,Toy Scan,1,Toy_Scan
u42151118052425663,2024-04-06T14:09:16Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7203274750660687723,2024-04-06T14:09:13Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u2964390175432192858,2024-04-06T14:09:22Z,2,0,DUCK_POND_VT013,Toy Scan,1,Toy_Scan
u5010315723396240652,2024-04-06T14:09:36Z,16,21,PATCH_VT335,Toy Scan,1,Toy_Scan
u4803158850233490515,2024-04-06T14:09:30Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u514324804117641119,2024-04-06T14:10:05Z,5,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u42151118052425663,2024-04-06T14:09:56Z,2,2,Drone_VU078,Toy Scan,0,Toy_Scan
u2868020020429118757,2024-04-06T14:10:16Z,1,0,BUFFALO_VD071,Deep_Link,1,Deeplink
u3077722505964690937,2024-04-06T14:10:27Z,7,10,KERAS_VT085B,Reward System,1,Reward_System
u2868020020429118757,2024-04-06T14:10:49Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u718787202896146786,2024-04-06T14:11:01Z,3,2,MOORISH_IDOL_VV276A,Reward System,1,Reward_System
u2152530152064321486,2024-04-06T14:10:57Z,10,11,SPEED_VT175,Reward System,1,Reward_System
u7936215880569120958,2024-04-06T14:10:55Z,12,8,SNOW_OWL_VTB40,Reward System,1,Reward_System
u5010315723396240652,2024-04-06T14:10:46Z,16,22,Sheep_VU134,Toy Scan,1,Toy_Scan
u3953803863095770711,2024-04-06T14:11:10Z,5,3,R_SOALA_VU254,Reward System,1,Reward_System
u8011217089331800519,2024-04-06T14:11:08Z,1,0,Fox_VU326,Deep_Link,1,Deeplink
u7908535187733480507,2024-04-06T14:04:10Z,6,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u5781658492673657763,2024-04-06T13:56:54Z,5,4,INDIAN_TURTLE_EN266C,Reward System,1,Reward_System
u5423996692829795248,2024-04-06T14:04:14Z,3,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7846563185274608913,2024-04-06T15:07:00Z,14,9,CROWNED_RABBIT_VV187,Reward System,1,Reward_System
u2723058457752443570,2024-04-06T14:04:38Z,7,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u9221603279008526249,2024-04-06T14:05:04Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3008366012302567233,2024-04-06T14:05:05Z,2,0,Flowery_2_VT158,QR Code,1,QR_Code
u5263133931795024109,2024-04-06T14:04:49Z,3,2,BUNZ_VD282,Free Gift,1,Free_Gift
u5326687755584167372,2024-04-06T14:05:09Z,2,1,VIRGO_VD147,Toy Scan,0,Deeplink
u3387712485943866424,2024-04-05T06:44:04Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3387712485943866424,2024-04-06T14:05:29Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u7908535187733480507,2024-04-06T14:05:32Z,6,3,Shooting Star_VU117,Free Gift,1,Free_Gift
u3008366012302567233,2024-04-06T14:05:39Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3327699615085168048,2024-04-06T14:05:34Z,5,2,RHINO_VU224C,Reward System,1,Reward_System
u3008366012302567233,2024-04-06T14:05:55Z,2,2,Teal Princess_VU183A,QR Code,1,QR_Code
u5326687755584167372,2024-04-06T14:06:29Z,2,1,VIRGO_VD147,Toy Scan,0,Deeplink
u5010315723396240652,2024-04-06T14:06:25Z,16,21,TURTLE_CRAYON_VV154,Toy Scan,0,Toy_Scan
u7908535187733480507,2024-04-06T14:06:44Z,6,4,ZEBRA_VV114,Free Gift,1,Free_Gift
u5423996692829795248,2024-04-06T14:06:46Z,3,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u5263133931795024109,2024-04-06T14:06:54Z,4,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1972451311487864948,2024-04-06T14:15:30Z,7,2,Shooting Star_VU117,Free Gift,1,Free_Gift
u5031916833433894365,2024-04-06T14:15:21Z,5,8,Shooting Star_VU117,Free Gift,1,Free_Gift
u2085471398924195234,2024-04-06T14:16:01Z,3,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2085471398924195234,2024-04-06T14:16:12Z,3,1,BUNZ_VD282,Unknown,1,Unknown
u7611824922252391456,2024-04-06T14:16:07Z,2,0,CRYSTAL_RESCAL_VT035,Toy Scan,1,Toy_Scan
u7611824922252391456,2024-04-06T14:16:21Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u214872437027770134,2024-04-06T14:16:17Z,4,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u4076638217269066147,2024-04-06T14:11:32Z,24,15,HELMET_DV250,Reward System,1,Reward_System
u3286231265294544777,2024-04-06T14:16:48Z,5,2,BOOM_BOOM_VD167,Toy Scan,0,Toy_Scan
u7611824922252391456,2024-04-06T14:16:37Z,2,2,ORIT_VD226A,QR Code,1,QR_Code
u7611824922252391456,2024-04-06T14:16:52Z,2,3,FLOWER_SPIRAL_1_VD144A,QR Code,1,QR_Code
u90073703856759823,2024-04-06T15:45:14Z,1,0,Seal_VD269,Deep_Link,1,Deeplink
u90073703856759823,2024-04-06T15:45:44Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3279020232324279348,2024-04-06T14:16:46Z,6,1,DESERT_WILD_VV212,Toy Scan,1,Toy_Scan
u7611824922252391456,2024-04-06T14:17:12Z,2,4,SECRET_SUBMARINE_VD198A,QR Code,1,QR_Code
u2622189419443001460,2024-04-06T14:17:12Z,2,0,PLANET_TRAVELER_VT160,Toy Scan,1,Toy_Scan
u2622189419443001460,2024-04-06T14:17:37Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5031916833433894365,2024-04-06T14:17:22Z,5,9,ROCKETEER_VD093A,Reward System,1,Reward_System
u7611824922252391456,2024-04-06T14:17:35Z,2,5,HEART_OWL_VV239,QR Code,1,QR_Code
u535155598372929461,2024-04-06T14:17:43Z,1,0,WAVER_OCTOPUS_VT050,Deep_Link,1,Deeplink
u7611824922252391456,2024-04-06T14:17:58Z,2,6,PUFFER_VD197,QR Code,1,QR_Code
u803402538853129089,2024-04-06T14:18:32Z,3,3,INDIAN_FISH_VV276B,Reward System,1,Reward_System
u535155598372929461,2024-04-06T14:18:08Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3286231265294544777,2024-04-06T14:26:48Z,5,2,RAMI_MOON_VT434,Free Gift,1,Free_Gift
u1936821842235196437,2024-04-06T14:26:17Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u691089390308055584,2024-04-06T14:27:35Z,2,2,SQUEEZE_SCOUT_VT046,QR Code,0,Deeplink
u8802611712588197865,2024-04-06T14:09:57Z,5,3,Crown_VU192,Free Gift,1,Free_Gift
u3323597121939235322,2024-04-06T14:27:51Z,2,0,BEAVER_VU342,Toy Scan,1,Toy_Scan
u691089390308055584,2024-04-06T14:28:21Z,2,2,SQUEEZE_SCOUT_VT046,QR Code,0,Deeplink
u2636148847192514021,2024-04-06T14:28:20Z,1,0,Ariel_VD340,Deep_Link,1,Deeplink
u1742634345757174072,2024-04-06T14:28:38Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3307188203944111725,2024-04-06T14:29:33Z,4,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
